plasmid_id	length_bp	inc_type	inc_confidence	is_novel
OW849383.1	63589	IncFII	82.3	False
OW849384.1	35049	IncN	79.9	False
OW849385.1	2699	IncFII	60.4	False
OW849386.1	2495	IncI	39.6	True
OW849387.1	2058	ColRNAI	100.0	False
OW849389.1	157270	IncFII	100.0	False
OW849390.1	63660	IncFII	100.0	False
OW849391.1	9294	ColE	99.0	False
OW849392.1	6647	ColE	64.2	False
OW849393.1	2496	IncI	39.8	True
OW849395.1	302663	IncFII	45.1	False
OW849396.1	165815	IncFII	100.0	False
OW849397.1	63589	IncFII	82.3	False
OW849398.1	3991	IncN	59.3	False
OW849399.1	3223	IncFII	100.0	False
OW849406.1	240627	IncFII	100.0	False
OW849407.1	63570	IncFII	82.3	False
OW849409.1	162553	IncFII	48.7	False
OW849410.1	122800	IncFII	78.8	False
OW849411.1	4167	IncX1	80.5	False
OW849413.1	87254	IncFII	80.2	False
OW849414.1	5568	IncX3	60.6	False
OW849415.1	3479	IncX1	40.6	False
OW849422.1	300742	IncFII	44.8	False
OW849423.1	63589	IncFII	82.7	False
OW849424.1	3991	IncN	59.3	False
OW849425.1	3223	IncFII	80.3	False
OW849427.1	207642	IncN	54.4	False
OW849428.1	123321	IncFII	100.0	False
OW849429.1	109699	IncFIB	100.0	False
OW849430.1	104597	IncI	53.2	False
OW849431.1	63660	IncFII	100.0	False
OW849432.1	46463	IncN	54.7	False
OW849433.1	4473	IncX1	77.0	False
OW849434.1	3223	IncFII	80.4	False
OW849436.1	63570	IncFII	82.3	False
OW849437.1	32754	IncFII	59.8	False
OW849438.1	2987	IncX1	41.4	False
OW849440.1	157881	IncFII	41.1	False
OW849441.1	87775	IncFII	80.6	False
OW849442.1	63570	IncFII	82.3	False
OW849443.1	5114	IncFII	100.0	False
OW849444.1	4167	IncI2	60.3	False
OW849445.1	3897	IncX1	100.0	False
OW849447.1	173778	IncFII	75.5	False
OW849448.1	45455	IncFII	52.5	False
OW849449.1	4897	repPae_large	80.5	False
OW849450.1	3438	repPae_large	80.0	False
OW849452.1	182080	IncFII	100.0	False
OW849453.1	63570	IncFII	82.3	False
OW849454.1	53249	IncX1	57.4	False
OW849455.1	9294	ColRNAI	100.0	False
OW849456.1	4867	IncFII	100.0	False
OW849458.1	281514	IncHI2	80.9	False
OW849459.1	115150	IncFIB	99.3	False
OW849460.1	111618	IncFII	100.0	False
OW849461.1	63570	IncFII	82.3	False
OW849462.1	46638	IncFII	39.6	True
OW849463.1	9923	repPae_large	75.1	False
OW849464.1	2495	IncI	39.6	True
OW849466.1	269437	IncN	59.6	False
OW849467.1	102377	IncFII	79.4	False
OW849468.1	4167	IncX1	80.5	False
OW849469.1	3897	IncX1	100.0	False
OW849475.1	293216	IncHI2	86.0	False
OW849476.1	116775	IncFII	80.3	False
OW849477.1	5540	IncFII	80.0	False
OW849478.1	2511	IncI	39.8	True
OW849480.1	202876	IncFII	100.0	False
OW849481.1	105977	IncN	100.0	False
OW849482.1	65498	IncFII	82.7	False
OW849484.1	305034	IncHI2	79.3	False
OW849485.1	73676	IncFII	100.0	False
OW849486.1	11419	IncX1	100.0	False
OW849487.1	2496	IncFII	73.0	False
OW849489.1	202100	IncFII	100.0	False
OW849490.1	65498	IncFII	82.4	False
OW849498.1	109271	IncFII	100.0	False
OW849499.1	69721	IncFII	79.7	False
OW849500.1	65572	IncFII	82.1	False
OW849501.1	40637	IncFII	100.0	False
OW849502.1	4804	IncN	59.5	False
OW849504.1	439447	IncN	55.9	False
OW849505.1	14561	IncFII	100.0	False
OW849506.1	4938	IncFII	100.0	False
OW849507.1	4665	IncFII	79.8	False
OW849509.1	63570	IncFII	82.4	False
OW849510.1	2495	IncI	39.6	True
OW849511.1	2317	IncFII	86.7	False
OW849513.1	63570	IncFII	82.3	False
OW849514.1	55950	IncFII	100.0	False
OW849515.1	2317	IncFII	60.5	False
OW849517.1	279526	IncFII	100.0	False
OW849518.1	71107	IncFII	100.0	False
OW849519.1	65498	IncFII	82.4	False
OW849520.1	30363	repPae_small	100.0	False
OW849521.1	3200	IncX1	59.7	False
OW849523.1	107168	IncFIB	98.6	False
OW849524.1	63570	IncFII	82.3	False
OW849525.1	49145	IncX3	100.0	False
OW849526.1	4995	IncFII	79.8	False
OW849533.1	290113	IncHI2	100.0	False
OW849534.1	115962	IncFII	60.2	False
OW849535.1	2511	IncFII	69.8	False
OW849537.1	301001	IncHI1	35.2	True
OW849538.1	214016	IncFII	61.7	False
OW849539.1	40359	repPae_small	100.0	False
OW959901.1	90272	IncFII	100.0	False
OW959902.1	53258	IncFII	100.0	False
OW959903.1	4709	IncX1	60.5	False
OW959905.1	204116	IncFII	100.0	False
OW959906.1	66274	IncFII	82.2	False
OW959907.1	34128	IncN	59.4	False
OW959909.1	202191	IncFII	100.0	False
OW959910.1	63589	IncFII	82.3	False
OW959911.1	31026	IncFII	57.1	False
OW959912.1	9294	ColE	99.2	False
OW959913.1	6910	IncFII	100.0	False
OW959915.1	195692	IncFII	100.0	False
OW959916.1	53918	IncFII	100.0	False
OW959917.1	2927	IncN	59.7	False
OW959918.1	2495	IncI	39.6	True
OW959920.1	117271	IncHI1	40.6	False
OW959921.1	112360	IncFII	59.6	False
OW959922.1	53243	IncFII	100.0	False
OW959923.1	3516	ColRNAI	79.9	False
OW959924.1	2058	ColRNAI	98.4	False
OW959926.1	203042	IncFII	100.0	False
OW959927.1	63589	IncFII	82.3	False
OW959928.1	31026	IncN	79.8	False
OW959929.1	9294	ColE	98.9	False
OW959930.1	6910	IncFII	100.0	False
OW959932.1	212947	IncFII	100.0	False
OW959933.1	71569	IncFII	81.3	False
OW959934.1	50874	IncX1	80.0	False
OW959935.1	3219	IncFII	100.0	False
OW966940.1	75339	IncFII	100.0	False
OW966941.1	63589	IncFII	82.3	False
OW966942.1	42353	IncR	40.6	False
OW966943.1	2058	ColRNAI	98.6	False
OW966964.1	212171	IncFII	100.0	False
OW966965.1	66091	IncX1	79.0	False
OW966966.1	65498	IncFII	82.4	False
OW966973.1	202100	IncFII	100.0	False
OW966974.1	60050	IncFII	100.0	False
OW966975.1	50874	IncX1	78.1	False
OW966981.1	207229	IncHI1	62.3	False
OW966982.1	109679	IncFIB	69.9	False
OW967015.1	115150	IncFIB	98.4	False
OW967016.1	106402	IncFII	62.2	False
OW967017.1	52637	IncN	100.0	False
OW967018.1	3214	IncFII	79.8	False
OW967019.1	2388	IncX1	60.2	False
OW967030.1	247964	IncFII	100.0	False
OW967031.1	190092	IncN	54.7	False
OW967032.1	61829	IncFII	82.4	False
OW967038.1	237704	IncFII	100.0	False
OW967039.1	39384	IncR	62.8	False
OW967168.1	205280	IncFII	100.0	False
OW967169.1	117590	IncFII	86.4	False
OW967170.1	43380	IncX3	100.0	False
OW967171.1	13636	ColE	100.0	False
OW967191.1	116235	IncFII	100.0	False
OW967192.1	47554	IncN	100.0	False
OW967193.1	43380	IncX3	100.0	False
OW967194.1	13636	ColE	64.0	False
OW967200.1	163419	IncFII	100.0	False
OW967201.1	59269	IncFII	81.2	False
OW967202.1	35592	IncX1	100.0	False
OW967204.1	182619	IncFII	100.0	False
OW967205.1	65126	IncN	100.0	False
OW967206.1	34959	IncFII	100.0	False
OW967207.1	6728	IncX1	80.7	False
OW967208.1	4709	IncX1	100.0	False
OW967211.1	294830	IncHI2	100.0	False
OW967212.1	204760	IncFII	100.0	False
OW967213.1	120105	IncFIB	97.8	False
OW967214.1	4544	IncN	79.7	False
OW967220.1	158298	IncFII	100.0	False
OW967221.1	69575	IncFII	81.0	False
OW967232.1	205918	IncFII	100.0	False
OW967233.1	117590	IncFII	86.4	False
OW967234.1	44580	IncX3	100.0	False
OW967235.1	13636	ColE	100.0	False
OW967251.1	206480	IncFII	100.0	False
OW967252.1	117968	IncFII	86.0	False
OW967253.1	43380	IncX3	100.0	False
OW967254.1	13636	ColE	100.0	False
OW967271.1	223831	IncFII	100.0	False
OW967272.1	65498	IncFII	82.1	False
OW967273.1	63967	IncFII	55.1	False
OW967278.1	251867	IncFII	100.0	False
OW967279.1	13636	ColE	100.0	False
OW967295.1	207788	IncFIB	62.6	False
OW967296.1	62601	IncX3	84.0	False
OW967297.1	13636	ColE	100.0	False
OW967301.1	212947	IncFII	100.0	False
OW967302.1	65498	IncFII	82.7	False
OW967303.1	51318	IncX1	79.7	False
OW967357.1	212171	IncFII	100.0	False
OW967358.1	65498	IncFII	82.4	False
OW967360.1	202877	IncFII	100.0	False
OW967361.1	66091	IncX1	79.0	False
OW967362.1	65498	IncFII	82.4	False
OW967364.1	338774	IncHI2	100.0	False
OW967365.1	211074	IncFII	100.0	False
OW967366.1	74916	IncFII	100.0	False
OW967367.1	35317	repPae_small	100.0	False
OW967369.1	117590	IncFII	86.3	False
OW967370.1	43380	IncX3	100.0	False
OW967371.1	13636	ColE	64.0	False
OW967372.1	3991	IncX1	59.0	False
OW967373.1	3223	IncFII	100.0	False
OW967382.1	244129	IncFII	78.5	False
OW967383.1	96511	IncFII	100.0	False
OW967384.1	65498	IncFII	83.2	False
OW967385.1	5167	IncFII	80.1	False
OW967386.1	3959	IncX1	80.4	False
OW967387.1	1549	IncFII	40.1	False
OW967389.1	213001	IncHI2	100.0	False
OW967390.1	68845	IncFII	100.0	False
OW967391.1	4077	repEF_conj	78.4	False
OW967394.1	137006	IncFII	66.4	False
OW967396.1	203654	IncFII	100.0	False
OW967397.1	65869	IncX1	100.0	False
OW967398.1	65498	IncFII	82.4	False
OW967400.1	212171	IncFII	100.0	False
OW967401.1	65647	IncX1	79.9	False
OW967402.1	65498	IncFII	82.7	False
OW967417.1	207788	IncFIB	62.6	False
OW967418.1	62601	IncX3	84.0	False
OW967419.1	13636	ColE	100.0	False
OW967424.1	117591	IncFII	86.4	False
OW967425.1	44580	IncX3	100.0	False
OW967426.1	13636	ColE	64.0	False
OW967457.1	227360	IncFII	100.0	False
OW967458.1	64939	IncFII	100.0	False
OW967486.1	115150	IncFIB	99.3	False
OW967487.1	103280	IncFII	63.1	False
OW967488.1	95152	IncFII	100.0	False
OW967489.1	76169	IncFII	43.3	False
OW967490.1	9923	repPae_large	60.2	False
OW967540.1	203654	IncFII	100.0	False
OW967541.1	66091	IncX1	79.0	False
OW967542.1	65498	IncFII	82.4	False
OW967553.1	117591	IncFII	86.4	False
OW967554.1	13636	ColE	63.6	False
OW967581.1	203867	IncFII	100.0	False
OW967582.1	118687	IncFII	86.5	False
OW967583.1	44580	IncX3	100.0	False
OW967584.1	13636	ColE	64.0	False
OW967597.1	182382	IncFII	100.0	False
OW967598.1	107410	IncFII	100.0	False
OW967599.1	85476	IncFII	62.8	False
OW967602.1	205284	IncFII	100.0	False
OW967603.1	117590	IncFII	86.6	False
OW967604.1	44580	IncX3	100.0	False
OW967605.1	13636	ColE	100.0	False
OW967612.1	117700	IncFII	71.3	False
OW967613.1	43380	IncX3	100.0	False
OW967614.1	14836	ColE	60.6	False
OW967616.1	148756	IncFII	100.0	False
OW967617.1	65499	IncFII	82.8	False
OW967618.1	2927	IncN	59.7	False
OW967760.1	217450	IncFII	100.0	False
OW967761.1	65914	IncFII	100.0	False
OW967762.1	63589	IncFII	82.7	False
OW967766.1	4593	ColRNAI	98.2	False
OW967770.1	198434	IncFII	75.9	False
OW967771.1	64005	IncFII	82.5	False
OW967772.1	49511	IncN	100.0	False
OW967773.1	3991	IncX1	58.9	False
OW967774.1	3357	IncN	59.9	False
OW967777.1	336901	IncFII	42.7	False
OW967778.1	166265	IncFII	100.0	False
OW967779.1	63871	IncFII	82.3	False
OW967780.1	4167	IncI2	60.3	False
OW967782.1	202604	IncFII	100.0	False
OW967783.1	108893	IncFIB	56.8	False
OW967784.1	97286	IncFII	100.0	False
OW967785.1	61829	IncFII	82.4	False
OW967786.1	53078	IncN	100.0	False
OW967787.1	2936	IncN	59.6	False
OW967790.1	162215	IncFII	100.0	False
OW967791.1	109966	IncFIB	71.8	False
OW967792.1	65499	IncFII	82.4	False
OW967793.1	5903	IncX1	100.0	False
OW967806.1	191114	IncFIB	60.3	False
OW967807.1	32085	repPae_large	60.3	False
OW967808.1	27679	IncFII	42.6	False
OW967809.1	3294	IncX1	59.2	False
OW967810.1	2494	IncFII	57.5	False
OW967816.1	117152	IncFII	100.0	False
OW967817.1	63589	IncFII	82.3	False
OW967818.1	54404	IncFII	100.0	False
OW967819.1	51675	IncFII	40.6	False
OW967820.1	7926	IncN	59.0	False
OW967821.1	4715	IncX1	100.0	False
OW967822.1	4167	IncI2	60.3	False
OW967823.1	2674	repEF_conj	78.9	False
OW967834.1	37770	IncX1	60.7	False
OW967838.1	130198	IncFII	100.0	False
OW967839.1	64722	IncFII	82.6	False
OW967846.1	157607	IncFII	100.0	False
OW967847.1	89819	IncFII	79.9	False
OW967848.1	65230	IncN	60.3	False
OW967851.1	190829	IncFII	100.0	False
OW967852.1	64150	IncN	79.9	False
OW967853.1	34959	IncFII	100.0	False
OW967854.1	6728	IncX1	80.7	False
OW967855.1	4709	IncX1	60.4	False
OW967858.1	170656	IncFII	100.0	False
OW967859.1	68994	IncFII	100.0	False
OW967860.1	52185	IncX1	78.7	False
OW967862.1	221947	IncFII	100.0	False
OW967863.1	65499	IncFII	82.8	False
OW967864.1	51318	IncX1	78.5	False
OW967869.1	206671	IncFII	77.7	False
OW967870.1	63589	IncFII	82.2	False
OW967871.1	3991	IncX1	59.0	False
OW967890.1	121256	IncFII	100.0	False
OW967891.1	117913	IncFII	100.0	False
OW967892.1	5838	IncX3	100.0	False
OW967893.1	4714	IncX1	60.4	False
OW967894.1	4052	IncFII	100.0	False
OW967895.1	3479	IncX1	40.6	False
OW967900.1	224139	IncFII	100.0	False
OW967901.1	75473	IncX1	60.6	False
OW967902.1	63589	IncFII	82.3	False
OW967903.1	8282	ColRNAI	61.5	False
OW967904.1	5101	repPae_small	76.7	False
OW967945.1	67173	IncFII	100.0	False
OW967946.1	28119	repPae_large	38.4	True
OW967947.1	4514	IncN	39.7	True
OW967948.1	2511	IncI	39.9	True
OW967950.1	176999	IncFII	100.0	False
OW967951.1	79391	IncFII	81.9	False
OW967952.1	9294	ColE	98.6	False
OW967960.1	201961	IncFII	100.0	False
OW967961.1	84462	IncI1	100.0	False
OW967962.1	63589	IncFII	82.7	False
OW967985.1	153075	IncFII	100.0	False
OW967986.1	63589	IncFII	82.3	False
OW967993.1	65499	IncFII	82.4	False
OW967994.1	51318	IncX1	78.4	False
OW967996.1	336901	IncFII	42.7	False
OW967997.1	166264	IncFII	100.0	False
OW967998.1	63871	IncFII	82.3	False
OW967999.1	4167	IncX1	80.5	False
OW968001.1	221186	IncFII	100.0	False
OW968002.1	114840	IncFII	100.0	False
OW968003.1	6761	IncFII	40.1	False
OW968004.1	5225	IncX3	59.6	False
OW968005.1	4859	ColRNAI	100.0	False
OW968006.1	1917	IncFII	59.6	False
OW968008.1	168497	IncFII	100.0	False
OW968009.1	66699	IncFII	82.3	False
OW968010.1	50985	IncX1	79.4	False
OW968019.1	66565	IncFII	82.4	False
OW968020.1	34587	IncFII	100.0	False
OW968021.1	26817	IncX1	78.6	False
OW968022.1	4096	IncFII	100.0	False
OW968024.1	214202	IncFII	100.0	False
OW968025.1	65499	IncFII	82.4	False
OW968027.1	123995	IncFII	100.0	False
OW968028.1	88765	IncFII	60.8	False
OW968029.1	59044	IncR	70.0	False
OW968030.1	4783	IncFII	100.0	False
OW968031.1	4183	repEF_conj	79.1	False
OW968032.1	3885	repSA_large	77.7	False
OW968033.1	2504	IncFII	57.9	False
OW968035.1	317791	IncFII	100.0	False
OW968036.1	65499	IncFII	82.4	False
OW968037.1	3991	IncX1	59.0	False
OW968039.1	65499	IncFII	82.4	False
OW968040.1	51318	IncX1	78.4	False
OW968042.1	245322	IncFII	100.0	False
OW968043.1	88765	IncFII	60.8	False
OW968044.1	4921	IncFII	100.0	False
OW968045.1	4471	IncX1	100.0	False
OW968046.1	2495	IncFII	63.5	False
OW968048.1	51281	IncX1	77.8	False
OW968064.1	252398	IncFII	100.0	False
OW968065.1	103488	IncFII	100.0	False
OW968066.1	63589	IncFII	82.7	False
OW968067.1	33838	IncN	100.0	False
OW968068.1	6647	ColE	63.0	False
OW968069.1	5450	repEF_conj	79.7	False
OW968070.1	5167	IncFII	80.2	False
OW968080.1	228473	IncFII	100.0	False
OW968081.1	70650	IncX1	59.4	False
OW968082.1	63589	IncFII	82.3	False
OW968083.1	8282	ColRNAI	61.4	False
OW968084.1	5101	repPae_small	76.7	False
OW968087.1	207148	IncFII	100.0	False
OW968088.1	72412	IncFII	82.2	False
OW968089.1	4760	IncFII	100.0	False
OW968090.1	3299	IncFII	80.0	False
OW968091.1	2511	IncI	39.9	True
OW968093.1	65499	IncFII	82.4	False
OW968094.1	51318	IncX1	78.4	False
OW968121.1	248552	IncFII	100.0	False
OW968122.1	63589	IncFII	82.7	False
OW968123.1	3991	IncX1	58.9	False
OW968134.1	51207	IncX1	78.1	False
OW968137.1	121346	IncFII	100.0	False
OW968140.1	293216	IncHI2	86.0	False
OW968141.1	115994	IncFII	60.0	False
OW968142.1	5540	IncFII	80.0	False
OW968143.1	2511	IncFII	69.9	False
OW968148.1	242397	IncFII	100.0	False
OW968149.1	114840	IncFII	100.0	False
OW968150.1	6761	IncFII	40.1	False
OW968151.1	5225	IncX3	59.6	False
OW968152.1	4859	ColRNAI	100.0	False
OW968153.1	1917	IncN	79.8	False
OW968162.1	151958	IncFII	84.8	False
OW968163.1	48342	IncX1	79.1	False
OW968188.1	211103	IncFII	100.0	False
OW968189.1	41986	IncX1	81.1	False
OW968191.1	99593	IncFII	50.3	False
OW968192.1	98795	IncFII	78.0	False
OW968194.1	343925	IncFII	45.1	False
OW968195.1	40815	repPae_small	100.0	False
OW968204.1	296344	IncFII	64.9	False
OW968205.1	195692	IncFII	100.0	False
OW968206.1	63589	IncFII	82.3	False
OW968207.1	4768	IncN	60.1	False
OW968208.1	3223	IncFII	80.4	False
OW968210.1	278362	IncN	55.4	False
OW968211.1	40509	repPae_small	100.0	False
OW968212.1	23908	IncFII	78.9	False
OW968214.1	143672	IncFII	80.5	False
OW968216.1	303297	IncX1	34.1	True
OW968217.1	239351	IncFII	100.0	False
OW968218.1	63589	IncFII	82.3	False
OW968219.1	3991	IncX1	59.0	False
OW968220.1	3670	ColRNAI	100.0	False
OW968221.1	3516	ColRNAI	80.0	False
OW968222.1	2058	ColRNAI	98.4	False
OW968223.1	1949	IncFII	40.3	False
OW968224.1	1551	IncN	60.0	False
OW968226.1	180441	IncFII	100.0	False
OW968227.1	67240	IncFII	82.8	False
OW968228.1	47284	IncN	100.0	False
OW968229.1	7660	IncHI2	20.4	True
OW968230.1	2511	IncFII	55.0	False
OW968235.1	195692	IncFII	100.0	False
OW968236.1	65499	IncFII	82.8	False
OW968237.1	2927	IncN	60.0	False
OW968245.1	307418	IncFII	47.6	False
OW968246.1	215849	IncFII	61.4	False
OW968247.1	71841	IncN	60.9	False
OW968248.1	40424	repPae_small	100.0	False
OW968252.1	201250	IncFII	100.0	False
OW968253.1	108959	IncFIB	78.3	False
OW968254.1	84462	IncI1	100.0	False
OW968255.1	63589	IncFII	82.7	False
OW968256.1	63418	IncR	39.9	True
OW968257.1	53928	IncFII	100.0	False
OW968258.1	3751	IncFII	100.0	False
OW968260.1	246978	IncFII	47.1	False
OW968261.1	186844	IncFII	100.0	False
OW968262.1	63589	IncFII	82.7	False
OW968263.1	3991	IncX1	59.0	False
OW968264.1	3223	IncFII	80.4	False
OW968267.1	254193	IncN	56.0	False
OW968268.1	226149	IncFII	100.0	False
OW968269.1	63589	IncFII	82.3	False
OW968270.1	3991	IncX1	59.0	False
OW968271.1	3670	ColRNAI	100.0	False
OW968272.1	3516	ColRNAI	79.8	False
OW968273.1	2058	ColRNAI	98.4	False
OW968274.1	1949	IncN	60.1	False
OW968275.1	1551	IncN	60.0	False
OW968284.1	184932	IncFII	100.0	False
OW968285.1	65473	IncFII	82.8	False
OW968286.1	4593	ColRNAI	98.3	False
OW968297.1	297896	IncHI2	70.7	False
OW968298.1	67220	IncFII	82.2	False
OW968299.1	4853	IncFII	100.0	False
OW968300.1	2496	IncFII	72.9	False
OW968319.1	246621	IncFII	100.0	False
OW968320.1	63589	IncFII	82.7	False
OW968321.1	53196	IncFII	100.0	False
OW968322.1	51776	IncR	46.6	False
OW968323.1	1934	ColRNAI	61.5	False
OW968332.1	213376	IncFII	82.2	False
OW968333.1	38355	repPae_large	58.2	False
OW968343.1	330089	IncHI2	65.0	False
OW968344.1	30128	repPae_large	60.7	False
OW968345.1	4921	IncFII	100.0	False
OW968346.1	2317	IncFII	60.4	False
OW968351.1	187217	IncFII	100.0	False
OW968352.1	65499	IncFII	82.4	False
OW968354.1	227227	IncFII	100.0	False
OW968355.1	113903	IncFII	100.0	False
OW968356.1	60602	IncFII	100.0	False
OW968357.1	2058	ColRNAI	98.4	False
OW968359.1	266951	IncFII	100.0	False
OW968360.1	97999	IncFII	100.0	False
OW968361.1	6134	IncX1	40.0	False
OW968362.1	4783	IncFII	100.0	False
OW968363.1	1917	IncN	100.0	False
OW968365.1	287261	IncFII	26.7	True
OW968366.1	242274	IncFII	100.0	False
OW968367.1	63589	IncFII	82.3	False
OW968368.1	3991	IncN	59.3	False
OW968369.1	3670	ColRNAI	100.0	False
OW968370.1	3516	ColRNAI	79.9	False
OW968371.1	2058	ColRNAI	98.4	False
OW968372.1	1949	IncFII	40.3	False
OW968373.1	1551	IncN	60.0	False
OW968375.1	492580	IncN	62.2	False
OW968376.1	63589	IncFII	82.3	False
OW968377.1	3991	IncX1	58.9	False
OW968378.1	3670	IncFII	79.4	False
OW968379.1	3516	ColRNAI	79.9	False
OW968380.1	2058	ColRNAI	100.0	False
OW968381.1	1949	IncFII	40.3	False
OW968382.1	1551	IncN	60.0	False
OW968384.1	202877	IncFII	100.0	False
OW968385.1	65498	IncFII	82.4	False
OW968386.1	62634	IncX1	78.9	False
OW968389.1	319173	IncX1	42.1	False
OW968390.1	178274	IncFII	100.0	False
OW968391.1	109837	IncFIB	62.1	False
OW968392.1	45820	IncFII	54.5	False
OW968393.1	4163	IncHI2	40.0	False
OW968394.1	2077	IncX3	40.3	False
OW968395.1	2058	ColRNAI	100.0	False
OW968397.1	63570	IncFII	82.3	False
OW968398.1	4183	repEF_conj	79.1	False
OW968399.1	2495	IncFII	58.2	False
OW968400.1	2317	IncFII	60.5	False
OW968418.1	281280	IncHI2	82.0	False
OW968419.1	196573	IncFII	100.0	False
OW968420.1	78017	IncFII	100.0	False
OW968421.1	4550	IncFII	100.0	False
OW968422.1	2495	IncFII	58.2	False
OW968426.1	190281	IncFII	100.0	False
OW968427.1	48441	IncFII	62.8	False
OW968428.1	10122	ColRNAI	65.2	False
OW968429.1	6285	IncX1	79.4	False
OW968430.1	5602	IncFII	79.3	False
OW968436.1	295607	IncFII	64.7	False
OW968437.1	63589	IncFII	82.7	False
OW968438.1	3991	IncX1	59.0	False
OW968439.1	3223	IncFII	80.3	False
OW968445.1	123302	IncFII	78.7	False
OW968446.1	93629	IncFII	100.0	False
OW968447.1	70199	IncFII	100.0	False
OW968448.1	63570	IncFII	82.3	False
OW968449.1	47284	IncN	100.0	False
OW968450.1	35017	IncX3	82.0	False
OW968451.1	5895	IncX1	79.8	False
OW968452.1	3897	IncX1	100.0	False
OW968454.1	307418	IncFII	47.6	False
OW968455.1	214782	IncFII	61.3	False
OW968456.1	77488	IncFII	39.1	True
OW968457.1	40730	repPae_small	100.0	False
OW968459.1	239544	IncFII	61.9	False
OW968460.1	180654	IncFII	100.0	False
OW968461.1	26406	IncN	60.2	False
OW968462.1	3991	IncX1	58.9	False
OW968463.1	3670	ColRNAI	100.0	False
OW968464.1	3516	ColRNAI	79.9	False
OW968465.1	3420	repPae_large	100.0	False
OW968466.1	2058	ColRNAI	100.0	False
OW968467.1	1949	IncFII	40.3	False
OW968468.1	1551	IncN	60.0	False
OW968470.1	132450	IncFII	100.0	False
OW968471.1	63570	IncFII	82.3	False
OW968472.1	4783	IncFII	100.0	False
OW968473.1	2495	IncFII	20.5	True
OW969593.1	212774	IncFII	100.0	False
OW969594.1	109087	IncFIB	78.6	False
OW969595.1	65499	IncFII	82.4	False
OW969596.1	31167	IncFII	38.2	True
OW969597.1	2255	repAci_large	80.4	False
OW969600.1	49816	IncX1	81.2	False
OW969602.1	311068	IncHI2	83.8	False
OW969603.1	5825	IncN	59.6	False
OW969604.1	3906	IncFII	100.0	False
OW969605.1	3223	IncFII	100.0	False
OW969610.1	157723	IncFII	100.0	False
OW969611.1	46606	IncX1	77.2	False
OW969616.1	131126	IncFII	100.0	False
OW969617.1	68979	IncFII	100.0	False
OW969618.1	28006	repPae_large	62.0	False
OW969619.1	3636	IncX1	42.6	False
OW969621.1	105272	IncFII	100.0	False
OW969622.1	58318	IncFII	100.0	False
OW969623.1	5977	IncX1	100.0	False
OW969625.1	190742	IncFII	100.0	False
OW969626.1	65499	IncFII	82.4	False
OW969627.1	33826	IncX4	100.0	False
OW969628.1	11244	repPae_small	81.5	False
OW969629.1	10592	repPae_small	59.7	False
OW969637.1	65499	IncFII	82.8	False
OW969638.1	2927	IncN	60.0	False
OW969640.1	65499	IncFII	82.8	False
OW969641.1	2927	IncN	59.7	False
OW969645.1	136203	IncFII	100.0	False
OW969646.1	98834	IncFII	81.2	False
OW969647.1	38130	IncX1	76.0	False
OW969649.1	221878	IncFII	100.0	False
OW969650.1	114840	IncFII	100.0	False
OW969651.1	52237	IncN	100.0	False
OW969652.1	3991	IncX1	59.0	False
OW969657.1	237536	IncFII	100.0	False
OW969658.1	65499	IncFII	82.8	False
OW969666.1	162932	IncFII	100.0	False
OW969667.1	65499	IncFII	82.4	False
OW969668.1	11244	repPae_small	81.5	False
OW969669.1	10592	repPae_small	59.7	False
OW969671.1	65499	IncFII	82.8	False
OW969672.1	4853	IncFII	100.0	False
OW969673.1	2496	IncFII	73.1	False
OW969679.1	165225	IncFII	100.0	False
OW969680.1	58905	IncFII	100.0	False
OW969681.1	50985	IncX1	79.4	False
OW969683.1	255644	IncFII	100.0	False
OW969684.1	7836	IncX1	100.0	False
OW969685.1	3991	IncN	59.3	False
OW969697.1	63589	IncFII	82.4	False
OW969699.1	63570	IncFII	82.3	False
OW969700.1	4183	repEF_res	41.4	False
OW969701.1	2495	IncFII	20.5	True
OW969702.1	2317	IncFII	86.7	False
OW969704.1	192775	IncFII	100.0	False
OW969705.1	65498	IncFII	82.1	False
OW969706.1	4938	IncFII	100.0	False
OW969707.1	4096	IncFII	100.0	False
OW969708.1	2495	IncI	39.6	True
OW969710.1	192324	IncFII	100.0	False
OW969716.1	306668	IncHI2	76.8	False
OW969717.1	65499	IncFII	82.8	False
OW969718.1	4853	IncFII	100.0	False
OW969719.1	2496	IncFII	72.8	False
OW969721.1	256834	IncFII	100.0	False
OW969722.1	14708	ColRNAI	100.0	False
OW969723.1	2101	IncX1	79.8	False
OW969725.1	159426	IncFII	100.0	False
OW969726.1	40408	repPae_small	100.0	False
OW969727.1	5252	IncFII	80.2	False
OW969728.1	3223	IncFII	80.4	False
OW969730.1	212171	IncFII	100.0	False
OW969731.1	65499	IncFII	82.4	False
OW969732.1	51281	IncX1	79.6	False
OW969734.1	287806	IncFII	100.0	False
OW969735.1	65498	IncFII	82.1	False
OW969739.1	212171	IncFII	100.0	False
OW969740.1	91270	IncX1	61.9	False
OW969742.1	138749	IncFII	100.0	False
OW969743.1	64721	IncFII	82.6	False
OW969744.1	53142	IncFII	100.0	False
OW969745.1	39710	IncFII	79.3	False
OW969747.1	403254	IncFII	29.9	True
OW969748.1	63589	IncFII	82.3	False
OW969749.1	1459	IncFII	60.0	False
OW969754.1	193601	IncFII	100.0	False
OW969756.1	182093	IncFII	100.0	False
