source_file	inc_group	organism_category	is_family	pident	align_length	ref_length	coverage	q_start	q_end	s_start	s_end	evalue	bitscore	plasmid_length
NZ_MG825373.1	IncHI2	Gram-negative	IS26	99.756	820	859	0.955	195374	196193	22	841	0.0	1471.0	265799
NZ_MG825373.1	IncHI2	Gram-negative	IS26	99.756	820	859	0.955	229606	230425	22	841	0.0	1471.0	265799
NZ_MG825373.1	IncHI2	Gram-negative	IS26	99.536	647	859	0.753	249391	250037	668	22	0.0	1154.0	265799
NZ_MH105051.1	IncHI2	Gram-negative	IS10	99.628	4031	4029	1.0	104821	108848	1	4029	0.0	7194.0	273923
NZ_MH105051.1	IncHI2	Gram-negative	IS1	80.56	4074	5747	0.709	172831	176859	928	4942	0.0	3754.0	273923
NZ_MH105051.1	IncHI2	Gram-negative	IS26	99.878	821	859	0.956	180402	181222	22	842	0.0	1477.0	273923
NZ_MH105051.1	IncHI2	Gram-negative	IS26	99.634	820	859	0.955	178544	179361	22	841	0.0	1459.0	273923
NZ_MK293945.1	IncHI2	Gram-negative	IS26	100.0	823	859	0.958	17251	18073	841	19	0.0	1485.0	50273
NZ_MK293945.1	IncHI2	Gram-negative	IS26	100.0	820	859	0.955	5631	6450	841	22	0.0	1480.0	50273
NZ_MK293945.1	IncHI2	Gram-negative	IS26	99.634	820	859	0.955	49449	50268	22	841	0.0	1466.0	50273
NZ_MN540571.1	IncHI2	Gram-negative	ISEcp1	100.0	1656	1656	1.0	236143	237798	1656	1	0.0	2987.0	302597
NZ_MN540571.1	IncHI2	Gram-negative	IS26	99.638	829	859	0.965	246549	247377	841	13	0.0	1482.0	302597
NZ_MN540571.1	IncHI2	Gram-negative	IS26	100.0	821	859	0.956	228342	229162	841	21	0.0	1481.0	302597
NZ_MN540571.1	IncHI2	Gram-negative	IS26	100.0	820	859	0.955	231762	232581	841	22	0.0	1480.0	302597
NZ_MN540571.1	IncHI2	Gram-negative	IS26	100.0	820	859	0.955	212451	213270	841	22	0.0	1480.0	302597
NZ_MN540571.1	IncHI2	Gram-negative	IS26	100.0	820	859	0.955	205761	206580	841	22	0.0	1480.0	302597
NZ_MN540571.1	IncHI2	Gram-negative	IS26	100.0	820	859	0.955	198903	199722	841	22	0.0	1480.0	302597
NZ_MN540571.1	IncHI2	Gram-negative	IS26	100.0	820	859	0.955	225336	226155	22	841	0.0	1480.0	302597
NZ_MN540571.1	IncHI2	Gram-negative	IS26	99.878	820	859	0.955	220798	221617	841	22	0.0	1475.0	302597
NZ_MT499884.1	IncHI2	Gram-negative	IS1	99.855	4824	5747	0.839	145163	149986	5747	925	0.0	8665.0	195826
NZ_OR395176.1	IncHI2	Gram-negative	ISEcp1	100.0	1656	1656	1.0	100269	101924	1656	1	0.0	2987.0	236725
NZ_OR395176.1	IncHI2	Gram-negative	IS26	100.0	821	859	0.956	121648	122468	22	842	0.0	1481.0	236725
NZ_OR395176.1	IncHI2	Gram-negative	IS26	100.0	821	859	0.956	106368	107188	842	22	0.0	1481.0	236725
NZ_OR395176.1	IncHI2	Gram-negative	IS26	99.878	823	859	0.958	144279	145101	22	844	0.0	1480.0	236725
NZ_OR395176.1	IncHI2	Gram-negative	IS26	100.0	820	859	0.955	149812	150631	841	22	0.0	1480.0	236725
NZ_OR395176.1	IncHI2	Gram-negative	IS26	100.0	820	859	0.955	130439	131258	841	22	0.0	1480.0	236725
NZ_OR395176.1	IncHI2	Gram-negative	IS26	100.0	820	859	0.955	119788	120607	22	841	0.0	1480.0	236725
NZ_OR395176.1	IncHI2	Gram-negative	IS26	100.0	820	859	0.955	102324	103143	841	22	0.0	1480.0	236725
NZ_CP082123.1	IncI	Gram-negative	ISEcp1	100.0	1344	1656	0.812	44341	45684	1	1344	0.0	2425.0	48592
NZ_CP128878.1	IncI	Gram-negative	IS10	99.578	4031	4029	1.0	4214	8240	4029	1	0.0	7181.0	94317
NZ_CP135648.1	IncI	Gram-negative	ISEcp1	100.0	1656	1656	1.0	3638	5293	1	1656	0.0	2987.0	86199
NZ_CP135666.1	IncI	Gram-negative	IS26	99.514	823	859	0.958	43925	44747	22	844	0.0	1467.0	94265
NZ_MN242251.1	IncI	Gram-negative	ISEcp1	100.0	1344	1656	0.812	25784	27127	1344	1	0.0	2425.0	41143
NZ_MW390513.1	IncI	Gram-negative	ISEcp1	100.0	1656	1656	1.0	40658	42313	1656	1	0.0	2987.0	114035
NZ_MW390513.1	IncI	Gram-negative	IS26	100.0	822	859	0.957	72262	73083	22	843	0.0	1483.0	114035
NZ_MW390515.1	IncI	Gram-negative	IS26	100.0	820	859	0.955	10189	11008	22	841	0.0	1480.0	120106
NZ_MW390515.1	IncI	Gram-negative	IS26	100.0	820	859	0.955	26614	27433	841	22	0.0	1480.0	120106
NZ_MW390527.1	IncI	Gram-negative	ISEcp1	100.0	1656	1656	1.0	71269	72924	1	1656	0.0	2987.0	92862
NZ_CP075740.1	IncI1	Gram-negative	IS26	100.0	821	859	0.956	6560	7380	842	22	0.0	1481.0	95375
NZ_CP075740.1	IncI1	Gram-negative	IS26	100.0	820	859	0.955	9790	10609	841	22	0.0	1480.0	95375
NZ_CP076278.1	IncI1	Gram-negative	IS5	93.568	995	1258	0.791	92413	93404	996	3	0.0	1497.0	115220
NZ_CP085621.1	IncI1	Gram-negative	ISEcp1	100.0	1656	1656	1.0	3638	5293	1	1656	0.0	2987.0	88542
NZ_CP085700.1	IncI1	Gram-negative	ISEcp1	100.0	1656	1656	1.0	3638	5293	1	1656	0.0	2987.0	88502
NZ_CP128262.1	IncI1	Gram-negative	ISEcp1	100.0	1656	1656	1.0	7141	8796	1	1656	0.0	2987.0	101492
NZ_CP134355.1	IncI1	Gram-negative	IS26	100.0	821	859	0.956	15507	16327	842	22	0.0	1481.0	89476
NZ_CP134355.1	IncI1	Gram-negative	IS26	100.0	820	859	0.955	18453	19272	841	22	0.0	1480.0	89476
NZ_CP134359.1	IncI1	Gram-negative	IS26	100.0	821	859	0.956	17957	18777	842	22	0.0	1481.0	92646
NZ_CP134359.1	IncI1	Gram-negative	IS26	100.0	820	859	0.955	20903	21722	841	22	0.0	1480.0	92646
NZ_CP134365.1	IncI1	Gram-negative	IS26	100.0	821	859	0.956	15515	16335	842	22	0.0	1481.0	89484
NZ_CP134365.1	IncI1	Gram-negative	IS26	100.0	820	859	0.955	18461	19280	841	22	0.0	1480.0	89484
NZ_CP134369.1	IncI1	Gram-negative	IS26	100.0	820	859	0.955	18454	19273	841	22	0.0	1480.0	84532
NZ_CP134369.1	IncI1	Gram-negative	IS26	99.513	821	859	0.956	15508	16327	842	22	0.0	1460.0	84532
NZ_CP134372.1	IncI1	Gram-negative	IS26	100.0	821	859	0.956	18093	18913	842	22	0.0	1481.0	90769
NZ_CP134372.1	IncI1	Gram-negative	IS26	100.0	820	859	0.955	21026	21845	841	22	0.0	1480.0	90769
NZ_CP134378.1	IncI1	Gram-negative	IS26	100.0	821	859	0.956	46557	47377	841	21	0.0	1481.0	109106
NZ_CP134378.1	IncI1	Gram-negative	IS26	100.0	821	859	0.956	15507	16327	842	22	0.0	1481.0	109106
NZ_CP134378.1	IncI1	Gram-negative	IS26	99.878	823	859	0.958	18453	19275	841	19	0.0	1480.0	109106
NZ_CP134378.1	IncI1	Gram-negative	IS26	100.0	820	859	0.955	36503	37322	22	841	0.0	1480.0	109106
NZ_CP134378.1	IncI1	Gram-negative	IS26	99.635	822	859	0.957	22733	23554	22	843	0.0	1470.0	109106
NZ_CP134381.1	IncI1	Gram-negative	IS26	100.0	821	859	0.956	15507	16327	842	22	0.0	1481.0	92123
NZ_CP134381.1	IncI1	Gram-negative	IS26	99.878	821	859	0.956	18453	19273	841	22	0.0	1473.0	92123
NZ_CP134386.1	IncI1	Gram-negative	IS26	100.0	821	859	0.956	18093	18913	842	22	0.0	1481.0	94712
NZ_CP134386.1	IncI1	Gram-negative	IS26	100.0	820	859	0.955	21039	21858	841	22	0.0	1480.0	94712
NZ_CP134392.1	IncI1	Gram-negative	IS26	100.0	821	859	0.956	15507	16327	842	22	0.0	1481.0	90263
NZ_CP134392.1	IncI1	Gram-negative	IS26	100.0	820	859	0.955	18453	19272	841	22	0.0	1480.0	90263
NZ_CP138482.1	IncI1	Gram-negative	IS26	99.515	825	859	0.96	17562	18386	18	842	0.0	1471.0	112179
NZ_CP138482.1	IncI1	Gram-negative	IS26	99.635	821	859	0.956	22208	23028	842	22	0.0	1468.0	112179
NZ_CP138482.1	IncI1	Gram-negative	IS26	99.634	820	859	0.955	33094	33913	841	22	0.0	1466.0	112179
NZ_CP138482.1	IncI1	Gram-negative	IS26	99.634	820	859	0.955	28375	29194	841	22	0.0	1466.0	112179
NZ_CP138482.1	IncI1	Gram-negative	IS26	99.634	820	859	0.955	14302	15121	841	22	0.0	1466.0	112179
NZ_MH422553.1	IncI1	Gram-negative	IS26	100.0	820	859	0.955	1493	2312	22	841	0.0	1480.0	97743
NZ_MH422553.1	IncI1	Gram-negative	IS26	100.0	820	859	0.955	4722	5541	22	841	0.0	1480.0	97743
NZ_MN125610.1	IncI1	Gram-negative	ISEcp1	100.0	1656	1656	1.0	39045	40700	1	1656	0.0	2987.0	92122
NZ_OR797031.1	IncI1	Gram-negative	IS26	99.635	822	859	0.957	13727	14548	22	843	0.0	1470.0	104242
NZ_OR797031.1	IncI1	Gram-negative	IS26	99.634	820	859	0.955	15492	16311	22	841	0.0	1466.0	104242
NZ_OR797031.1	IncI1	Gram-negative	IS26	99.634	820	859	0.955	10566	11385	841	22	0.0	1466.0	104242
NZ_OR797031.1	IncI1	Gram-negative	IS26	99.847	653	859	0.76	13074	13726	22	674	0.0	1174.0	104242
NZ_CP043182.1	IncI2	Gram-negative	ISEcp1	100.0	1656	1656	1.0	28121	29776	1	1656	0.0	2987.0	64997
NZ_CP043194.1	IncI2	Gram-negative	ISEcp1	100.0	1656	1656	1.0	28121	29776	1	1656	0.0	2987.0	64997
NZ_CP043196.1	IncI2	Gram-negative	ISEcp1	100.0	1656	1656	1.0	58985	60640	1	1656	0.0	2987.0	64786
NZ_CP043198.1	IncI2	Gram-negative	ISEcp1	100.0	1656	1656	1.0	28121	29776	1	1656	0.0	2987.0	64997
NZ_CP043200.1	IncI2	Gram-negative	ISEcp1	100.0	1656	1656	1.0	28121	29776	1	1656	0.0	2987.0	64997
NZ_CP043202.1	IncI2	Gram-negative	ISEcp1	100.0	1656	1656	1.0	28121	29776	1	1656	0.0	2987.0	64997
NZ_CP043204.1	IncI2	Gram-negative	ISEcp1	100.0	1656	1656	1.0	28121	29776	1	1656	0.0	2987.0	64415
NZ_CP043206.1	IncI2	Gram-negative	ISEcp1	100.0	1656	1656	1.0	28121	29776	1	1656	0.0	2987.0	64997
NZ_CP043210.1	IncI2	Gram-negative	ISEcp1	100.0	1656	1656	1.0	28121	29776	1	1656	0.0	2987.0	64997
NZ_CP043212.1	IncI2	Gram-negative	ISEcp1	100.0	1656	1656	1.0	28121	29776	1	1656	0.0	2987.0	64997
NZ_CP043220.1	IncI2	Gram-negative	ISEcp1	100.0	1656	1656	1.0	28121	29776	1	1656	0.0	2987.0	64997
NZ_CP076261.1	IncI2	Gram-negative	IS5	93.568	995	1258	0.791	92413	93404	996	3	0.0	1497.0	115220
NZ_LN623683.1	IncI2	Gram-negative	ISEcp1	100.0	1496	1656	0.903	60644	62139	1656	161	0.0	2699.0	62139
AP026458.1	IncN	Gram-negative	ISEcp1	100.0	1656	1656	1.0	44421	46076	1656	1	0.0	2987.0	49620
AP026467.1	IncN	Gram-negative	ISEcp1	100.0	1656	1656	1.0	42465	44120	1656	1	0.0	2987.0	47664
AP026474.1	IncN	Gram-negative	ISEcp1	100.0	1656	1656	1.0	45499	47154	1656	1	0.0	2987.0	50698
AP026478.1	IncN	Gram-negative	ISEcp1	100.0	1656	1656	1.0	45386	47041	1656	1	0.0	2987.0	50585
AP026481.1	IncN	Gram-negative	ISEcp1	100.0	1656	1656	1.0	45499	47154	1656	1	0.0	2987.0	50698
AP026499.1	IncN	Gram-negative	ISEcp1	100.0	1656	1656	1.0	45499	47154	1656	1	0.0	2987.0	50698
AP026512.1	IncN	Gram-negative	ISEcp1	100.0	1656	1656	1.0	53343	54998	1656	1	0.0	2987.0	58542
AP026516.1	IncN	Gram-negative	ISEcp1	100.0	1656	1656	1.0	44482	46137	1656	1	0.0	2987.0	49681
AP026522.1	IncN	Gram-negative	ISEcp1	100.0	1656	1656	1.0	44299	45954	1656	1	0.0	2987.0	49498
AP026533.1	IncN	Gram-negative	IS26	99.879	827	859	0.963	5029	5855	22	847	0.0	1484.0	45363
CP052872.1	IncN	Gram-negative	IS1	99.855	4820	5747	0.839	19621	24440	929	5747	0.0	8658.0	66249
CP052872.1	IncN	Gram-negative	IS26	99.286	840	859	0.978	57894	58733	5	843	0.0	1485.0	66249
CP052872.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	15257	16076	22	841	0.0	1480.0	66249
CP053703.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	37726	38545	841	22	0.0	1480.0	55277
CP053703.1	IncN	Gram-negative	IS26	99.878	820	859	0.955	26936	27755	22	841	0.0	1475.0	55277
CP053703.1	IncN	Gram-negative	IS26	99.708	684	859	0.796	22828	23509	22	705	0.0	1223.0	55277
CP064823.1	IncN	Gram-negative	IS26	98.537	820	859	0.955	18004	18814	22	841	0.0	1407.0	33629
LC720959.1	IncN	Gram-negative	ISEcp1	100.0	1656	1656	1.0	44559	46214	1656	1	0.0	2987.0	49758
LC720960.1	IncN	Gram-negative	ISEcp1	99.933	1503	1656	0.908	46171	47673	1656	154	0.0	2707.0	50134
LC771582.1	IncN	Gram-negative	ISEcp1	99.94	1656	1656	1.0	46577	48232	1656	1	0.0	2983.0	51776
LC771583.1	IncN	Gram-negative	ISEcp1	100.0	1656	1656	1.0	46588	48243	1656	1	0.0	2987.0	51787
LC771584.1	IncN	Gram-negative	ISEcp1	100.0	1656	1656	1.0	45918	47573	1656	1	0.0	2987.0	51117
LC771586.1	IncN	Gram-negative	ISEcp1	99.879	1656	1656	1.0	98346	100001	1656	1	0.0	2978.0	103545
LC771586.1	IncN	Gram-negative	IS26	99.635	822	859	0.957	18471	19292	20	841	0.0	1470.0	103545
LC771586.1	IncN	Gram-negative	IS26	99.635	822	859	0.957	3161	3982	21	842	0.0	1470.0	103545
LC771586.1	IncN	Gram-negative	IS26	99.635	821	859	0.956	54092	54912	22	842	0.0	1468.0	103545
LC771587.1	IncN	Gram-negative	ISEcp1	99.8	1503	1656	0.908	46988	48490	1656	154	0.0	2698.0	50951
NZ_AP024761.1	IncN	Gram-negative	IS1	99.813	3752	5747	0.653	55561	59312	5747	1997	0.0	6732.0	125298
NZ_AP024761.1	IncN	Gram-negative	IS26	99.878	823	859	0.958	69037	69859	22	844	0.0	1480.0	125298
NZ_AP024761.1	IncN	Gram-negative	IS26	100.0	805	859	0.937	96488	97292	826	22	0.0	1452.0	125298
NZ_AP024761.1	IncN	Gram-negative	IS26	98.668	826	859	0.962	50399	51217	22	846	0.0	1425.0	125298
NZ_AP024761.1	IncN	Gram-negative	IS26	99.315	438	859	0.51	53917	54354	458	22	0.0	774.0	125298
NZ_AP024767.1	IncN	Gram-negative	IS1	99.813	3752	5747	0.653	55587	59338	5747	1997	0.0	6732.0	124880
NZ_AP024767.1	IncN	Gram-negative	IS26	99.878	823	859	0.958	69063	69885	22	844	0.0	1480.0	124880
NZ_AP024767.1	IncN	Gram-negative	IS26	99.513	821	859	0.956	50422	51239	22	842	0.0	1457.0	124880
NZ_AP024767.1	IncN	Gram-negative	IS26	100.0	805	859	0.937	97610	98414	826	22	0.0	1452.0	124880
NZ_AP024767.1	IncN	Gram-negative	IS26	99.772	438	859	0.51	53943	54380	458	22	0.0	783.0	124880
NZ_CP053728.1	IncN	Gram-negative	IS26	100.0	822	859	0.957	51300	52121	843	22	0.0	1483.0	80920
NZ_CP053728.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	45277	46096	22	841	0.0	1480.0	80920
NZ_CP053728.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	47145	47964	22	841	0.0	1480.0	80920
NZ_CP053728.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	61604	62423	22	841	0.0	1480.0	80920
NZ_CP053728.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	64473	65292	22	841	0.0	1480.0	80920
NZ_CP053728.1	IncN	Gram-negative	IS26	99.757	824	859	0.959	31646	32469	843	20	0.0	1478.0	80920
NZ_CP053728.1	IncN	Gram-negative	IS26	99.756	820	859	0.955	271	1090	841	22	0.0	1471.0	80920
NZ_CP128876.1	IncN	Gram-negative	ISEcp1	99.879	1656	1656	1.0	98346	100001	1656	1	0.0	2978.0	103545
NZ_CP128876.1	IncN	Gram-negative	IS26	99.635	822	859	0.957	18471	19292	20	841	0.0	1470.0	103545
NZ_CP128876.1	IncN	Gram-negative	IS26	99.635	822	859	0.957	3161	3982	21	842	0.0	1470.0	103545
NZ_CP128876.1	IncN	Gram-negative	IS26	99.635	821	859	0.956	54092	54912	22	842	0.0	1468.0	103545
NZ_MN086778.1	IncN	Gram-negative	IS26	100.0	822	859	0.957	35677	36498	21	842	0.0	1483.0	124991
NZ_MN086778.1	IncN	Gram-negative	IS26	100.0	822	859	0.957	9857	10678	22	843	0.0	1483.0	124991
NZ_MN086778.1	IncN	Gram-negative	IS26	99.879	825	859	0.96	25472	26295	841	17	0.0	1480.0	124991
NZ_MN086778.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	5783	6602	22	841	0.0	1480.0	124991
NZ_MN086778.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	100515	101334	22	841	0.0	1480.0	124991
NZ_MN086778.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	23040	23859	841	22	0.0	1480.0	124991
NZ_MN086778.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	106627	107446	22	841	0.0	1480.0	124991
NZ_MN086778.1	IncN	Gram-negative	IS26	99.757	822	859	0.957	31647	32468	22	843	0.0	1474.0	124991
NZ_MN086778.1	IncN	Gram-negative	IS26	99.757	822	859	0.957	54642	55463	843	22	0.0	1474.0	124991
NZ_MN086778.1	IncN	Gram-negative	IS26	99.744	782	859	0.91	12005	12786	22	803	0.0	1402.0	124991
NZ_ON777849.1	IncN	Gram-negative	IS26	100.0	759	859	0.884	1	759	85	843	0.0	1370.0	59162
NZ_ON777850.1	IncN	Gram-negative	IS26	99.879	827	859	0.963	229483	230309	17	843	0.0	1488.0	288712
NZ_ON777850.1	IncN	Gram-negative	IS26	100.0	757	859	0.881	1	757	85	841	0.0	1366.0	288712
RefSeq_NC_003292.1	IncN	Gram-negative	IS26	100.0	821	859	0.956	40611	41431	842	22	0.0	1481.0	50969
RefSeq_NC_003292.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	1	820	22	841	0.0	1480.0	50969
RefSeq_NC_007682.3	IncN	Gram-negative	IS26	100.0	820	859	0.955	6729	7548	22	841	0.0	1480.0	56634
RefSeq_NC_007682.3	IncN	Gram-negative	IS26	100.0	820	859	0.955	10326	11145	22	841	0.0	1480.0	56634
RefSeq_NC_007682.3	IncN	Gram-negative	IS26	100.0	820	859	0.955	26673	27492	22	841	0.0	1480.0	56634
RefSeq_NC_007682.3	IncN	Gram-negative	IS26	99.757	822	859	0.957	2850	3671	22	843	0.0	1474.0	56634
RefSeq_NC_007682.3	IncN	Gram-negative	IS26	99.757	822	859	0.957	24787	25608	22	843	0.0	1474.0	56634
RefSeq_NC_009131.1	IncN	Gram-negative	IS1	99.834	4823	5747	0.839	50233	55055	5747	926	0.0	8659.0	65288
RefSeq_NC_009131.1	IncN	Gram-negative	IS26	99.878	821	859	0.956	48206	49026	842	22	0.0	1477.0	65288
RefSeq_NC_009132.1	IncN	Gram-negative	IS1	99.834	4823	5747	0.839	9310	14132	926	5747	0.0	8659.0	63946
RefSeq_NC_009132.1	IncN	Gram-negative	IS26	99.878	821	859	0.956	15339	16159	22	842	0.0	1477.0	63946
RefSeq_NC_011385.1	IncN	Gram-negative	IS26	99.284	838	859	0.976	21372	22209	5	841	0.0	1481.0	75617
RefSeq_NC_011385.1	IncN	Gram-negative	IS26	100.0	610	859	0.71	49540	50149	631	22	0.0	1101.0	75617
RefSeq_NC_011617.1	IncN	Gram-negative	ISEcp1	100.0	1656	1656	1.0	21491	23146	1	1656	0.0	2987.0	67850
RefSeq_NC_014208.1	IncN	Gram-negative	IS26	99.285	839	859	0.977	40135	40973	5	842	0.0	1483.0	54641
RefSeq_NC_014208.1	IncN	Gram-negative	IS26	100.0	822	859	0.957	48242	49063	22	843	0.0	1483.0	54641
RefSeq_NC_014208.1	IncN	Gram-negative	IS26	100.0	821	859	0.956	17194	18014	22	842	0.0	1481.0	54641
RefSeq_NC_014208.1	IncN	Gram-negative	IS26	99.832	594	859	0.692	41059	41651	248	841	0.0	1064.0	54641
RefSeq_NC_014231.1	IncN	Gram-negative	IS26	100.0	821	859	0.956	29735	30555	22	842	0.0	1481.0	53207
RefSeq_NC_014231.1	IncN	Gram-negative	IS26	99.878	820	859	0.955	9564	10383	22	841	0.0	1475.0	53207
RefSeq_NC_014231.1	IncN	Gram-negative	IS26	99.756	820	859	0.955	14033	14851	22	841	0.0	1467.0	53207
RefSeq_NC_014368.1	IncN	Gram-negative	IS1	80.53	4073	5747	0.709	49650	53677	4942	929	0.0	3747.0	79307
RefSeq_NC_014368.1	IncN	Gram-negative	IS26	100.0	821	859	0.956	47101	47921	842	22	0.0	1481.0	79307
RefSeq_NC_014368.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	40581	41400	22	841	0.0	1480.0	79307
RefSeq_NC_014368.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	22693	23512	841	22	0.0	1480.0	79307
RefSeq_NC_014368.1	IncN	Gram-negative	IS26	100.0	763	859	0.888	24532	25294	841	79	0.0	1377.0	79307
RefSeq_NC_014385.1	IncN	Gram-negative	ISEcp1	100.0	1656	1656	1.0	76124	77779	1	1656	0.0	2987.0	144871
RefSeq_NC_014385.1	IncN	Gram-negative	IS26	100.0	821	859	0.956	119780	120600	22	842	0.0	1481.0	144871
RefSeq_NC_014385.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	73268	74087	22	841	0.0	1480.0	144871
RefSeq_NC_014385.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	87600	88419	22	841	0.0	1480.0	144871
RefSeq_NC_014385.1	IncN	Gram-negative	IS26	99.878	822	859	0.957	75224	76045	843	22	0.0	1479.0	144871
RefSeq_NC_014385.1	IncN	Gram-negative	IS26	99.878	822	859	0.957	559	1380	843	22	0.0	1479.0	144871
RefSeq_NC_014385.1	IncN	Gram-negative	IS26	99.878	820	859	0.955	144052	144871	841	22	0.0	1475.0	144871
RefSeq_NC_014385.1	IncN	Gram-negative	IS26	99.634	820	859	0.955	141055	141871	22	841	0.0	1455.0	144871
RefSeq_NC_015599.1	IncN	Gram-negative	IS26	99.756	821	859	0.956	50629	51449	841	21	0.0	1472.0	54205
RefSeq_NC_015599.1	IncN	Gram-negative	IS26	99.756	820	859	0.955	39454	40273	841	22	0.0	1471.0	54205
RefSeq_NC_019033.1	IncN	Gram-negative	IS26	99.639	831	859	0.967	18840	19670	22	850	0.0	1483.0	42379
RefSeq_NC_019033.1	IncN	Gram-negative	IS26	100.0	822	859	0.957	20719	21540	22	843	0.0	1483.0	42379
RefSeq_NC_019082.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	22389	23208	841	22	0.0	1480.0	51556
RefSeq_NC_019087.1	IncN	Gram-negative	IS26	100.0	821	859	0.956	20760	21580	22	842	0.0	1481.0	44216
RefSeq_NC_019098.1	IncN	Gram-negative	IS26	100.0	822	859	0.957	320	1141	22	843	0.0	1483.0	39510
RefSeq_NC_019098.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	4831	5650	22	841	0.0	1480.0	39510
RefSeq_NC_019124.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	39803	40622	841	22	0.0	1480.0	40995
RefSeq_NC_020086.1	IncN	Gram-negative	ISEcp1	100.0	1656	1656	1.0	77788	79443	1656	1	0.0	2987.0	80105
RefSeq_NC_020086.1	IncN	Gram-negative	IS26	100.0	822	859	0.957	59095	59916	843	22	0.0	1483.0	80105
RefSeq_NC_020086.1	IncN	Gram-negative	IS26	99.284	838	859	0.976	13682	14519	841	5	0.0	1481.0	80105
RefSeq_NC_020086.1	IncN	Gram-negative	IS26	100.0	821	859	0.956	72862	73682	841	21	0.0	1481.0	80105
RefSeq_NC_020086.1	IncN	Gram-negative	IS26	100.0	821	859	0.956	9408	10228	842	22	0.0	1481.0	80105
RefSeq_NC_020086.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	63443	64262	841	22	0.0	1480.0	80105
RefSeq_NC_020086.1	IncN	Gram-negative	IS26	99.634	820	859	0.955	12855	13674	841	22	0.0	1466.0	80105
RefSeq_NC_020088.1	IncN	Gram-negative	IS26	99.285	839	859	0.977	35035	35873	842	5	0.0	1483.0	51160
RefSeq_NC_020088.1	IncN	Gram-negative	IS26	100.0	822	859	0.957	17626	18447	22	843	0.0	1483.0	51160
RefSeq_NC_020088.1	IncN	Gram-negative	IS26	100.0	821	859	0.956	12926	13746	21	841	0.0	1481.0	51160
RefSeq_NC_020088.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	31672	32491	841	22	0.0	1480.0	51160
RefSeq_NC_020088.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	2713	3532	841	22	0.0	1480.0	51160
RefSeq_NC_020088.1	IncN	Gram-negative	IS26	99.635	821	859	0.956	13754	14574	22	842	0.0	1468.0	51160
RefSeq_NC_021622.1	IncN	Gram-negative	IS26	100.0	822	859	0.957	14296	15117	22	843	0.0	1483.0	56171
RefSeq_NC_021622.1	IncN	Gram-negative	IS26	99.284	838	859	0.976	6368	7205	5	841	0.0	1481.0	56171
RefSeq_NC_021622.1	IncN	Gram-negative	IS26	100.0	821	859	0.956	37889	38709	22	842	0.0	1481.0	56171
RefSeq_NC_022375.2	IncN	Gram-negative	IS26	99.284	838	859	0.976	39204	40041	841	5	0.0	1481.0	59400
RefSeq_NC_022375.2	IncN	Gram-negative	IS26	100.0	821	859	0.956	23560	24380	22	842	0.0	1481.0	59400
RefSeq_NC_022375.2	IncN	Gram-negative	IS26	100.0	820	859	0.955	21852	22671	841	22	0.0	1480.0	59400
RefSeq_NC_022885.1	IncN	Gram-negative	ISEcp1	99.94	1656	1656	1.0	98043	99698	1656	1	0.0	2983.0	145401
RefSeq_NC_022885.1	IncN	Gram-negative	ISEcp1	100.0	1517	1656	0.916	42859	44375	1517	1	0.0	2736.0	145401
RefSeq_NC_022885.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	66488	67307	22	841	0.0	1480.0	145401
RefSeq_NC_022885.1	IncN	Gram-negative	IS26	99.878	820	859	0.955	93729	94548	841	22	0.0	1475.0	145401
RefSeq_NC_022885.1	IncN	Gram-negative	IS26	99.878	820	859	0.955	70668	71487	841	22	0.0	1475.0	145401
RefSeq_NC_023909.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	17091	17910	22	841	0.0	1480.0	58228
RefSeq_NC_023910.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	12279	13098	22	841	0.0	1480.0	53416
RefSeq_NC_024967.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	31587	32406	22	841	0.0	1480.0	72800
RefSeq_NC_024967.1	IncN	Gram-negative	IS26	100.0	820	859	0.955	9359	10178	841	22	0.0	1480.0	72800
RefSeq_NC_024967.1	IncN	Gram-negative	IS26	99.045	628	859	0.731	52791	53418	631	5	0.0	1103.0	72800
