plasmid_id	inc_type_x	length_bp	pLIN	bin_A	bin_B	bin_C	bin_D	bin_E	bin_F	n_amr_genes	n_vir_genes	n_stress_genes	n_total_hits	amr_genes	vir_genes	stress_genes	amr_classes	amr_subclasses
RefSeq_NZ_CP114793.1	IncX1	40480	1.1.2.4.7.2231	1	1	2	4	7	2231	3	0	0	3	aph(3')-Ia; floR; qnrS2	none	none	AMINOGLYCOSIDE; PHENICOL; QUINOLONE	CHLORAMPHENICOL/FLORFENICOL; KANAMYCIN; QUINOLONE
RefSeq_NZ_CP115316.1	IncX1	10121	1.1.2.4.225.2233	1	1	2	4	225	2233	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP115354.1	IncX1	45497	1.1.2.4.7.1054	1	1	2	4	7	1054	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP115360.1	IncX1	16660	1.1.2.4.7.2234	1	1	2	4	7	2234	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP115368.1	IncX1	43410	1.1.2.4.7.2235	1	1	2	4	7	2235	1	0	8	9	tet(M)	none	silA; silB; silC; silE; silF; silP; silR; silS	TETRACYCLINE	TETRACYCLINE
RefSeq_NZ_CP115825.1	IncX1	47686	1.1.2.4.7.1057	1	1	2	4	7	1057	2	0	0	2	blaTEM-1; qnrS1	none	none	BETA-LACTAM; QUINOLONE	BETA-LACTAM; QUINOLONE
RefSeq_NZ_CP116043.1	IncX1	40085	1.1.2.4.7.1093	1	1	2	4	7	1093	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP116155.1	IncX1	44960	1.1.2.4.7.2242	1	1	2	4	7	2242	10	0	0	10	aadA1; aph(3')-IIa; arr-2; blaOXA-10; ble; cmlA5; dfrA14; floR; sul2; tet(A)	none	none	AMINOGLYCOSIDE; BETA-LACTAM; BLEOMYCIN; PHENICOL; RIFAMYCIN; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM	BLEOMYCIN; CEPHALOSPORIN; CHLORAMPHENICOL; CHLORAMPHENICOL/FLORFENICOL; KANAMYCIN; RIFAMYCIN; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM
RefSeq_NZ_CP116484.1	IncX1	18808	1.1.2.4.238.2244	1	1	2	4	238	2244	1	0	0	1	blaTEM-1	none	none	BETA-LACTAM	BETA-LACTAM
RefSeq_NZ_CP116979.1	IncX1	51743	1.1.2.4.7.2245	1	1	2	4	7	2245	4	0	0	4	aph(3')-Ia; blaTEM-176; qnrS1; tet(X4)	none	none	AMINOGLYCOSIDE; BETA-LACTAM; QUINOLONE; TETRACYCLINE	BETA-LACTAM; KANAMYCIN; QUINOLONE; TIGECYCLINE
RefSeq_NZ_CP116984.1	IncX1	51555	1.1.2.4.7.2119	1	1	2	4	7	2119	6	0	0	6	aadA2; blaSHV-12; floR; lnu(F); tet(A); tet(X4)	none	none	AMINOGLYCOSIDE; BETA-LACTAM; LINCOSAMIDE; PHENICOL; TETRACYCLINE	CEFIDEROCOL/CEPHALOSPORIN; CHLORAMPHENICOL/FLORFENICOL; LINCOSAMIDE; STREPTOMYCIN; TETRACYCLINE; TIGECYCLINE
RefSeq_NZ_CP117236.1	IncX1	24185	1.1.2.4.7.1147	1	1	2	4	7	1147	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP117337.1	IncX1	150540	1.1.2.4.7.2248	1	1	2	4	7	2248	5	2	7	14	aph(3'')-Ib; aph(6)-Id; floR; sul2; tet(A)	spvB; spvD	merA; merB; merD; merE; merP; merR; merT	AMINOGLYCOSIDE; PHENICOL; SULFONAMIDE; TETRACYCLINE	CHLORAMPHENICOL/FLORFENICOL; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE
RefSeq_NZ_CP117342.1	IncX1	75130	1.1.2.4.7.956	1	1	2	4	7	956	0	2	0	2	none	spvB; spvD	none	none	none
RefSeq_NZ_CP117345.1	IncX1	74562	1.1.2.4.7.956	1	1	2	4	7	956	0	2	0	2	none	spvB; spvD	none	none	none
RefSeq_NZ_CP117347.1	IncX1	178387	1.1.2.4.7.2249	1	1	2	4	7	2249	8	2	7	17	aph(3'')-Ib; aph(3')-Ia; aph(6)-Id; blaCMY-2; blaTEM; floR; sul2; tet(A)	spvB; spvD	merA; merB; merD; merE; merP; merR; merT	AMINOGLYCOSIDE; BETA-LACTAM; PHENICOL; SULFONAMIDE; TETRACYCLINE	BETA-LACTAM; CEPHALOSPORIN; CHLORAMPHENICOL/FLORFENICOL; KANAMYCIN; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE
RefSeq_NZ_CP117353.1	IncX1	74850	1.1.2.4.7.956	1	1	2	4	7	956	0	2	0	2	none	spvB; spvD	none	none	none
RefSeq_NZ_CP117356.1	IncX1	75391	1.1.2.4.7.956	1	1	2	4	7	956	0	2	0	2	none	spvB; spvD	none	none	none
RefSeq_NZ_CP117361.1	IncX1	74851	1.1.2.4.7.956	1	1	2	4	7	956	0	2	0	2	none	spvB; spvD	none	none	none
RefSeq_NZ_CP117364.1	IncX1	75466	1.1.2.4.7.956	1	1	2	4	7	956	0	2	0	2	none	spvB; spvD	none	none	none
RefSeq_NZ_CP117369.1	IncX1	73152	1.1.2.4.7.956	1	1	2	4	7	956	0	2	0	2	none	spvB; spvD	none	none	none
RefSeq_NZ_CP117375.1	IncX1	75389	1.1.2.4.7.956	1	1	2	4	7	956	0	2	0	2	none	spvB; spvD	none	none	none
RefSeq_NZ_CP117624.1	IncX1	43633	1.1.2.4.7.2251	1	1	2	4	7	2251	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP119582.2	IncX1	42886	1.1.2.4.7.1682	1	1	2	4	7	1682	4	0	0	4	aph(3')-Ia; blaTEM-176; floR; qnrS1	none	none	AMINOGLYCOSIDE; BETA-LACTAM; PHENICOL; QUINOLONE	BETA-LACTAM; CHLORAMPHENICOL/FLORFENICOL; KANAMYCIN; QUINOLONE
RefSeq_NZ_CP120317.1	IncX1	37698	1.1.2.4.7.942	1	1	2	4	7	942	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP120320.1	IncX1	37698	1.1.2.4.7.942	1	1	2	4	7	942	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP120324.1	IncX1	37699	1.1.2.4.7.1135	1	1	2	4	7	1135	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP120330.1	IncX1	52319	1.1.2.4.7.2259	1	1	2	4	7	2259	3	0	0	3	blaTEM-1; floR; tet(A)	none	none	BETA-LACTAM; PHENICOL; TETRACYCLINE	BETA-LACTAM; CHLORAMPHENICOL/FLORFENICOL; TETRACYCLINE
RefSeq_NZ_CP120342.1	IncX1	58367	1.1.2.4.7.2259	1	1	2	4	7	2259	4	0	0	4	blaTEM-1; floR; sul2; tet(A)	none	none	BETA-LACTAM; PHENICOL; SULFONAMIDE; TETRACYCLINE	BETA-LACTAM; CHLORAMPHENICOL/FLORFENICOL; SULFONAMIDE; TETRACYCLINE
RefSeq_NZ_CP121005.1	IncX1	24483	1.1.2.4.7.1897	1	1	2	4	7	1897	4	0	0	4	aph(3'')-Ib; aph(6)-Id; blaTEM-1; sul2	none	none	AMINOGLYCOSIDE; BETA-LACTAM; SULFONAMIDE	BETA-LACTAM; STREPTOMYCIN; SULFONAMIDE
RefSeq_NZ_CP121152.1	IncX1	142233	1.1.2.4.7.2261	1	1	2	4	7	2261	7	3	1	11	aac(6')-Ib-cr5; aph(3')-Ia; arr-3; blaOXA-1; catB3; floR; qnrS2	cvaB; cvaC; tsh	qacEdelta1	AMINOGLYCOSIDE; AMINOGLYCOSIDE/QUINOLONE; BETA-LACTAM; PHENICOL; QUINOLONE; RIFAMYCIN	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN; CEPHALOSPORIN; CHLORAMPHENICOL; CHLORAMPHENICOL/FLORFENICOL; KANAMYCIN; QUINOLONE; RIFAMYCIN
RefSeq_NZ_CP121363.1	IncX1	57921	1.1.2.4.7.2263	1	1	2	4	7	2263	3	0	5	8	aadA1; cmlA1; sul3	none	merC; merP; merR; merT; qacL	AMINOGLYCOSIDE; PHENICOL; SULFONAMIDE	CHLORAMPHENICOL; STREPTOMYCIN; SULFONAMIDE
RefSeq_NZ_CP122495.1	IncX1	95954	1.1.2.4.7.2267	1	1	2	4	7	2267	11	0	0	11	aph(3'')-Ib; aph(3')-IIa; aph(6)-Id; blaCTX-M-55; blaTEM; ble; floR; oqxA2; oqxB; sul2; tet(A)	none	none	AMINOGLYCOSIDE; BETA-LACTAM; BLEOMYCIN; PHENICOL; PHENICOL/QUINOLONE; SULFONAMIDE; TETRACYCLINE	BETA-LACTAM; BLEOMYCIN; CEPHALOSPORIN; CHLORAMPHENICOL/FLORFENICOL; KANAMYCIN; PHENICOL/QUINOLONE; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE
RefSeq_NZ_CP122498.1	IncX1	46710	1.1.2.4.7.1038	1	1	2	4	7	1038	4	0	0	4	aph(3')-Ia; blaCTX-M-55; qnrS1; tet(A)	none	none	AMINOGLYCOSIDE; BETA-LACTAM; QUINOLONE; TETRACYCLINE	CEPHALOSPORIN; KANAMYCIN; QUINOLONE; TETRACYCLINE
RefSeq_NZ_CP122514.1	IncX1	26284	1.1.2.4.7.2269	1	1	2	4	7	2269	5	0	1	6	aph(3')-IIa; arr-3; blaOXA-1; catB3; qnrS2	none	qacEdelta1	AMINOGLYCOSIDE; BETA-LACTAM; PHENICOL; QUINOLONE; RIFAMYCIN	CEPHALOSPORIN; CHLORAMPHENICOL; KANAMYCIN; QUINOLONE; RIFAMYCIN
RefSeq_NZ_CP122520.1	IncX1	54392	1.1.2.4.7.1547	1	1	2	4	7	1547	6	0	0	6	aadA2; blaSHV-12; floR; lnu(F); tet(A); tet(X4)	none	none	AMINOGLYCOSIDE; BETA-LACTAM; LINCOSAMIDE; PHENICOL; TETRACYCLINE	CEFIDEROCOL/CEPHALOSPORIN; CHLORAMPHENICOL/FLORFENICOL; LINCOSAMIDE; STREPTOMYCIN; TETRACYCLINE; TIGECYCLINE
RefSeq_NZ_CP122592.1	IncX1	120805	1.1.2.4.7.2270	1	1	2	4	7	2270	0	4	0	4	none	fedA; fedF; hlyA-alpha; sta1	none	none	none
RefSeq_NZ_CP122601.1	IncX1	59916	1.1.2.4.7.2271	1	1	2	4	7	2271	0	3	0	3	none	fedA; fedF; hlyA-alpha	none	none	none
RefSeq_NZ_CP122605.1	IncX1	59920	1.1.2.4.7.2271	1	1	2	4	7	2271	0	3	0	3	none	fedA; fedF; hlyA-alpha	none	none	none
RefSeq_NZ_CP122610.1	IncX1	92006	1.1.2.4.7.2272	1	1	2	4	7	2272	0	5	0	5	none	fedA; fedF; hlyA-alpha; sta1; stb	none	none	none
RefSeq_NZ_CP122622.1	IncX1	120673	1.1.2.4.7.2273	1	1	2	4	7	2273	0	5	0	5	none	fedA; fedF; hlyA-alpha; sta1; stb	none	none	none
RefSeq_NZ_CP122647.1	IncX1	58596	1.1.2.4.7.2274	1	1	2	4	7	2274	0	3	0	3	none	fedA; fedF; hlyA-alpha	none	none	none
RefSeq_NZ_CP122650.1	IncX1	58594	1.1.2.4.7.2274	1	1	2	4	7	2274	0	3	0	3	none	fedA; fedF; hlyA-alpha	none	none	none
RefSeq_NZ_CP122653.1	IncX1	55355	1.1.2.4.7.1969	1	1	2	4	7	1969	0	3	0	3	none	fedA; fedF; hlyA-alpha	none	none	none
RefSeq_NZ_CP122675.1	IncX1	55628	1.1.2.4.7.1969	1	1	2	4	7	1969	0	3	0	3	none	fedA; fedF; hlyA-alpha	none	none	none
RefSeq_NZ_CP122677.1	IncX1	55628	1.1.2.4.7.1969	1	1	2	4	7	1969	0	3	0	3	none	fedA; fedF; hlyA-alpha	none	none	none
RefSeq_NZ_CP122680.1	IncX1	54941	1.1.2.4.7.1969	1	1	2	4	7	1969	0	3	0	3	none	fedA; fedF; hlyA-alpha	none	none	none
RefSeq_NZ_CP122683.1	IncX1	55377	1.1.2.4.7.1969	1	1	2	4	7	1969	0	3	0	3	none	fedA; fedF; hlyA-alpha	none	none	none
RefSeq_NZ_CP122688.1	IncX1	52881	1.1.2.4.7.2271	1	1	2	4	7	2271	0	3	0	3	none	fedA; fedF; hlyA-alpha	none	none	none
RefSeq_NZ_CP122721.1	IncX1	57631	1.1.2.4.7.2271	1	1	2	4	7	2271	0	3	0	3	none	fedA; fedF; hlyA-alpha	none	none	none
RefSeq_NZ_CP122724.1	IncX1	130771	1.1.2.4.7.2275	1	1	2	4	7	2275	0	6	0	6	none	fedA; fedF; hlyA-alpha; sta1; stb; traT	none	none	none
RefSeq_NZ_CP122765.1	IncX1	47686	1.1.2.4.7.1173	1	1	2	4	7	1173	2	0	0	2	blaTEM-1; qnrS1	none	none	BETA-LACTAM; QUINOLONE	BETA-LACTAM; QUINOLONE
RefSeq_NZ_CP122807.1	IncX1	98226	1.1.2.4.7.2272	1	1	2	4	7	2272	0	5	0	5	none	fedA; fedF; hlyA-alpha; sta1; stb	none	none	none
RefSeq_NZ_CP122830.1	IncX1	98230	1.1.2.4.7.2272	1	1	2	4	7	2272	0	5	0	5	none	fedA; fedF; hlyA-alpha; sta1; stb	none	none	none
RefSeq_NZ_CP122842.1	IncX1	120023	1.1.2.4.7.2277	1	1	2	4	7	2277	0	3	0	3	none	fedA; fedF; hlyA-alpha	none	none	none
RefSeq_NZ_CP122845.1	IncX1	47685	1.1.2.4.7.1173	1	1	2	4	7	1173	2	0	0	2	blaTEM-1; qnrS1	none	none	BETA-LACTAM; QUINOLONE	BETA-LACTAM; QUINOLONE
RefSeq_NZ_CP122865.1	IncX1	47684	1.1.2.4.7.1173	1	1	2	4	7	1173	2	0	0	2	blaTEM-1; qnrS1	none	none	BETA-LACTAM; QUINOLONE	BETA-LACTAM; QUINOLONE
RefSeq_NZ_CP122939.1	IncX1	59122	1.1.2.4.7.2279	1	1	2	4	7	2279	0	3	0	3	none	fedA; fedF; hlyA-alpha	none	none	none
RefSeq_NZ_CP123196.1	IncX1	113069	1.1.2.4.7.1213	1	1	2	4	7	1213	10	0	0	10	aph(3'')-Ib; aph(3')-IIa; aph(6)-Id; blaCTX-M-55; blaTEM; ble; floR; fosA3; sul2; tet(A)	none	none	AMINOGLYCOSIDE; BETA-LACTAM; BLEOMYCIN; FOSFOMYCIN; PHENICOL; SULFONAMIDE; TETRACYCLINE	BETA-LACTAM; BLEOMYCIN; CEPHALOSPORIN; CHLORAMPHENICOL/FLORFENICOL; FOSFOMYCIN; KANAMYCIN; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE
RefSeq_NZ_CP123250.1	IncX1	46544	1.1.2.4.7.1684	1	1	2	4	7	1684	6	0	0	6	aph(3')-Ia; blaTEM-176; dfrA14; floR; qnrS1; tet(A)	none	none	AMINOGLYCOSIDE; BETA-LACTAM; PHENICOL; QUINOLONE; TETRACYCLINE; TRIMETHOPRIM	BETA-LACTAM; CHLORAMPHENICOL/FLORFENICOL; KANAMYCIN; QUINOLONE; TETRACYCLINE; TRIMETHOPRIM
RefSeq_NZ_CP123283.1	IncX1	29276	1.1.2.4.7.2280	1	1	2	4	7	2280	6	0	0	6	aadA2; blaTEM-1; lnu(F); qnrS1; sul3; tet(A)	none	none	AMINOGLYCOSIDE; BETA-LACTAM; LINCOSAMIDE; QUINOLONE; SULFONAMIDE; TETRACYCLINE	BETA-LACTAM; LINCOSAMIDE; QUINOLONE; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE
RefSeq_NZ_CP123662.1	IncX1	46121	1.1.2.4.7.917	1	1	2	4	7	917	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP123965.1	IncX1	72225	1.1.2.4.7.2281	1	1	2	4	7	2281	13	0	0	13	blaTEM; dfrA14; floR; qnrS1; sul3; tet(A); tet(X4)	none	none	BETA-LACTAM; PHENICOL; QUINOLONE; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM	BETA-LACTAM; CHLORAMPHENICOL/FLORFENICOL; QUINOLONE; SULFONAMIDE; TETRACYCLINE; TIGECYCLINE; TRIMETHOPRIM
RefSeq_NZ_CP124389.1	IncX1	34433	1.1.2.4.7.1626	1	1	2	4	7	1626	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP125222.1	IncX1	29336	1.1.2.4.7.2298	1	1	2	4	7	2298	7	0	0	7	aph(3'')-Ib; aph(6)-Id; blaTEM-1; sul2; tet(A)	none	none	AMINOGLYCOSIDE; BETA-LACTAM; SULFONAMIDE; TETRACYCLINE	BETA-LACTAM; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE
RefSeq_NZ_CP125352.1	IncX1	82020	1.1.2.4.7.1594	1	1	2	4	7	1594	8	0	10	18	aadA1; aadA2; blaTEM-1; cmlA1; dfrA12; floR; tet(A); tet(M)	none	pcoA; qacL; silA; silB; silC; silE; silF; silP; silR; silS	AMINOGLYCOSIDE; BETA-LACTAM; PHENICOL; TETRACYCLINE; TRIMETHOPRIM	BETA-LACTAM; CHLORAMPHENICOL; CHLORAMPHENICOL/FLORFENICOL; STREPTOMYCIN; TETRACYCLINE; TRIMETHOPRIM
RefSeq_NZ_CP125894.1	IncX1	124933	1.1.2.4.7.846	1	1	2	4	7	846	12	0	0	12	aph(3'')-Ib; aph(3')-IIa; aph(6)-Id; blaCTX-M-55; blaTEM; ble; floR; fosA3; oqxA2; oqxB; sul2; tet(A)	none	none	AMINOGLYCOSIDE; BETA-LACTAM; BLEOMYCIN; FOSFOMYCIN; PHENICOL; PHENICOL/QUINOLONE; SULFONAMIDE; TETRACYCLINE	BETA-LACTAM; BLEOMYCIN; CEPHALOSPORIN; CHLORAMPHENICOL/FLORFENICOL; FOSFOMYCIN; KANAMYCIN; PHENICOL/QUINOLONE; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE
RefSeq_NZ_CP126142.1	IncX1	29336	1.1.2.4.7.2298	1	1	2	4	7	2298	7	0	0	7	aph(3'')-Ib; aph(6)-Id; blaTEM-32; sul2; tet(A)	none	none	AMINOGLYCOSIDE; BETA-LACTAM; SULFONAMIDE; TETRACYCLINE	BETA-LACTAM; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE
RefSeq_NZ_CP126344.1	IncX1	130224	1.1.2.4.7.2303	1	1	2	4	7	2303	13	0	9	22	aadA1; aadA2; aph(3'')-Ib; aph(6)-Id; blaTEM-1; cmlA1; dfrA12; floR; qnrS2; sul2; sul3; tet(A); tet(M)	none	qacL; silA; silB; silC; silE; silF; silP; silR; silS	AMINOGLYCOSIDE; BETA-LACTAM; PHENICOL; QUINOLONE; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM	BETA-LACTAM; CHLORAMPHENICOL; CHLORAMPHENICOL/FLORFENICOL; QUINOLONE; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM
RefSeq_NZ_CP126347.1	IncX1	53346	1.1.2.4.7.1038	1	1	2	4	7	1038	9	0	0	9	aadA1; aph(3')-Ia; arr-2; blaCTX-M-55; blaOXA-10; cmlA5; dfrA14; qnrS; tet(A)	none	none	AMINOGLYCOSIDE; BETA-LACTAM; PHENICOL; QUINOLONE; RIFAMYCIN; TETRACYCLINE; TRIMETHOPRIM	CEPHALOSPORIN; CHLORAMPHENICOL; KANAMYCIN; QUINOLONE; RIFAMYCIN; STREPTOMYCIN; TETRACYCLINE; TRIMETHOPRIM
RefSeq_NZ_CP126349.1	IncX1	49842	1.1.2.4.7.2304	1	1	2	4	7	2304	6	0	0	6	aph(3')-IIa; blaCTX-M-55; blaTEM; ble; dfrA14; floR	none	none	AMINOGLYCOSIDE; BETA-LACTAM; BLEOMYCIN; PHENICOL; TRIMETHOPRIM	BETA-LACTAM; BLEOMYCIN; CEPHALOSPORIN; CHLORAMPHENICOL/FLORFENICOL; KANAMYCIN; TRIMETHOPRIM
RefSeq_NZ_CP127315.1	IncX1	29144	1.1.2.4.7.2309	1	1	2	4	7	2309	1	0	0	1	blaTEM	none	none	BETA-LACTAM	BETA-LACTAM
RefSeq_NZ_CP128258.1	IncX1	52047	1.1.2.4.7.2319	1	1	2	4	7	2319	5	0	0	5	aac(3)-IIe; aadA1; blaTEM-1; dfrA1; sat2	none	none	AMINOGLYCOSIDE; BETA-LACTAM; STREPTOTHRICIN; TRIMETHOPRIM	BETA-LACTAM; GENTAMICIN; STREPTOMYCIN; STREPTOTHRICIN; TRIMETHOPRIM
RefSeq_NZ_CP128263.1	IncX1	37697	1.1.2.4.7.942	1	1	2	4	7	942	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP128268.1	IncX1	37697	1.1.2.4.7.1135	1	1	2	4	7	1135	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP128273.1	IncX1	37697	1.1.2.4.7.1135	1	1	2	4	7	1135	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP128392.1	IncX1	37718	1.1.2.4.7.1135	1	1	2	4	7	1135	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP128579.1	IncX1	56894	1.1.2.4.7.946	1	1	2	4	7	946	1	0	0	1	blaTEM-1	none	none	BETA-LACTAM	BETA-LACTAM
RefSeq_NZ_CP128942.1	IncX1	50131	1.1.2.4.7.12	1	1	2	4	7	12	3	0	5	8	aadA5; blaTEM-1; dfrA17	none	merC; merP; merR; merT; qacEdelta1	AMINOGLYCOSIDE; BETA-LACTAM; TRIMETHOPRIM	BETA-LACTAM; STREPTOMYCIN; TRIMETHOPRIM
RefSeq_NZ_CP129274.1	IncX1	93635	1.1.2.4.7.846	1	1	2	4	7	846	7	0	0	7	aph(3')-IIa; blaCTX-M-55; blaTEM; ble; fosA3; oqxA2; oqxB	none	none	AMINOGLYCOSIDE; BETA-LACTAM; BLEOMYCIN; FOSFOMYCIN; PHENICOL/QUINOLONE	BETA-LACTAM; BLEOMYCIN; CEPHALOSPORIN; FOSFOMYCIN; KANAMYCIN; PHENICOL/QUINOLONE
RefSeq_NZ_CP130160.1	IncX1	44998	1.1.2.4.7.2345	1	1	2	4	7	2345	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP130495.1	IncX1	44484	1.1.2.4.7.1937	1	1	2	4	7	1937	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP130619.1	IncX1	33657	1.1.2.4.7.2347	1	1	2	4	7	2347	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP133281.1	IncX1	21790	1.1.2.4.7.2357	1	1	2	4	7	2357	4	0	1	5	aadA1; aadA2; cmlA1; dfrA12	none	qacL	AMINOGLYCOSIDE; PHENICOL; TRIMETHOPRIM	CHLORAMPHENICOL; STREPTOMYCIN; TRIMETHOPRIM
RefSeq_NZ_CP133338.1	IncX1	148248	1.1.2.4.7.2358	1	1	2	4	7	2358	5	0	0	5	blaNDM-1; ble; floR; rmtC; sul1	none	none	AMINOGLYCOSIDE; BETA-LACTAM; BLEOMYCIN; PHENICOL; SULFONAMIDE	AMINOGLYCOSIDE; BLEOMYCIN; CARBAPENEM; CHLORAMPHENICOL/FLORFENICOL; SULFONAMIDE
RefSeq_NZ_CP133428.1	IncX1	45040	1.1.2.4.7.1093	1	1	2	4	7	1093	1	0	0	1	blaTEM-135	none	none	BETA-LACTAM	BETA-LACTAM
RefSeq_NZ_CP133431.1	IncX1	45040	1.1.2.4.7.1093	1	1	2	4	7	1093	1	0	0	1	blaTEM-135	none	none	BETA-LACTAM	BETA-LACTAM
RefSeq_NZ_CP133434.1	IncX1	45040	1.1.2.4.7.1093	1	1	2	4	7	1093	1	0	0	1	blaTEM-135	none	none	BETA-LACTAM	BETA-LACTAM
RefSeq_NZ_CP133918.1	IncX1	164787	1.1.2.4.7.2363	1	1	2	4	7	2363	3	1	0	4	blaTEM; blaTEM-1; tet(A)	iss	none	BETA-LACTAM; TETRACYCLINE	BETA-LACTAM; TETRACYCLINE
RefSeq_NZ_CP133949.1	IncX1	42579	1.1.2.4.7.2364	1	1	2	4	7	2364	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP134378.1	IncX1	109106	1.1.2.4.7.596	1	1	2	4	7	596	6	0	1	7	aadA1; aadA2; blaCTX-M-8; cmlA1; dfrA12; sul3	none	qacL	AMINOGLYCOSIDE; BETA-LACTAM; PHENICOL; SULFONAMIDE; TRIMETHOPRIM	CEPHALOSPORIN; CHLORAMPHENICOL; STREPTOMYCIN; SULFONAMIDE; TRIMETHOPRIM
RefSeq_NZ_CP135170.1	IncX1	23166	1.1.2.4.7.2366	1	1	2	4	7	2366	4	0	0	4	aph(3')-IIa; blaCTX-M-55; blaTEM-1; ble	none	none	AMINOGLYCOSIDE; BETA-LACTAM; BLEOMYCIN	BETA-LACTAM; BLEOMYCIN; CEPHALOSPORIN; KANAMYCIN
RefSeq_NZ_CP135690.1	IncX1	31756	1.1.2.4.7.2376	1	1	2	4	7	2376	5	0	0	5	aph(3')-IIa; ble; oqxA; oqxB; tet(A)	none	none	AMINOGLYCOSIDE; BLEOMYCIN; PHENICOL/QUINOLONE; TETRACYCLINE	BLEOMYCIN; KANAMYCIN; PHENICOL/QUINOLONE; TETRACYCLINE
RefSeq_NZ_CP136144.1	IncX1	24484	1.1.2.4.7.1897	1	1	2	4	7	1897	4	0	0	4	aph(3'')-Ib; aph(6)-Id; blaTEM-1; sul2	none	none	AMINOGLYCOSIDE; BETA-LACTAM; SULFONAMIDE	BETA-LACTAM; STREPTOMYCIN; SULFONAMIDE
RefSeq_NZ_CP136148.1	IncX1	40394	1.1.2.4.7.1259	1	1	2	4	7	1259	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP136151.1	IncX1	24484	1.1.2.4.7.1897	1	1	2	4	7	1897	4	0	0	4	aph(3'')-Ib; aph(6)-Id; blaTEM-1; sul2	none	none	AMINOGLYCOSIDE; BETA-LACTAM; SULFONAMIDE	BETA-LACTAM; STREPTOMYCIN; SULFONAMIDE
RefSeq_NZ_CP136259.1	IncX1	122474	1.1.2.4.7.1213	1	1	2	4	7	1213	10	0	0	10	aph(3'')-Ib; aph(3')-IIa; aph(6)-Id; blaCTX-M-55; ble; floR; oqxA; oqxB; sul2; tet(A)	none	none	AMINOGLYCOSIDE; BETA-LACTAM; BLEOMYCIN; PHENICOL; PHENICOL/QUINOLONE; SULFONAMIDE; TETRACYCLINE	BLEOMYCIN; CEPHALOSPORIN; CHLORAMPHENICOL/FLORFENICOL; KANAMYCIN; PHENICOL/QUINOLONE; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE
RefSeq_NZ_CP138395.1	IncX1	46570	1.1.2.4.7.1515	1	1	2	4	7	1515	6	0	0	6	aph(3')-Ia; blaTEM-176; dfrA14; floR; qnrS1; tet(A)	none	none	AMINOGLYCOSIDE; BETA-LACTAM; PHENICOL; QUINOLONE; TETRACYCLINE; TRIMETHOPRIM	BETA-LACTAM; CHLORAMPHENICOL/FLORFENICOL; KANAMYCIN; QUINOLONE; TETRACYCLINE; TRIMETHOPRIM
RefSeq_NZ_CP138404.1	IncX1	47171	1.1.2.4.7.2386	1	1	2	4	7	2386	2	0	0	2	qnrS; qnrS1	none	none	QUINOLONE	QUINOLONE
RefSeq_NZ_CP138411.1	IncX1	52523	1.1.2.4.7.2387	1	1	2	4	7	2387	4	0	0	4	aph(3')-Ia; dfrA14; qnrS1; tet(A)	none	none	AMINOGLYCOSIDE; QUINOLONE; TETRACYCLINE; TRIMETHOPRIM	KANAMYCIN; QUINOLONE; TETRACYCLINE; TRIMETHOPRIM
